date,author,start_price,end_price,year,tech,decade,dimension,technique,category
2021,Raivo Korstnik,1900,3700.0,1965.0," õli, kartong",1960.0,1755.0,Oil on cardboard,Oil paint
2021,Raivo Korstnik,3500,3500.0,1992.0," õli, lõuend",1990.0,3780.0,Oil on canvas,Oil paint
2021,Richard Sagrits,9800,9750.0,1964.0," õli, lõuend",1960.0,9077.15,Oil on canvas,Oil paint
2021,Richard Sagrits,4500,9500.0,1957.0," õli, papp",1950.0,1750.0,Oil on cardboard,Oil paint
2021,Richard Uutmaa,1600,7600.0,1966.0," akvarell, guašš paber",1960.0,3454.15,Watercolour,Other paint
2021,Richard Uutmaa,1600,6000.0,1947.0," akvarell, paber",1940.0,3508.9800000000005,Watercolour,Other paint
2021,Richard Uutmaa,3000,4500.0,1971.0," õli, lõuend",1970.0,3500.0,Oil on canvas,Oil paint
2021,Richard Uutmaa,1600,4500.0,1976.0," akvarell, paber",1970.0,4205.35,Watercolour,Other paint
2021,Richard Uutmaa,8500,9000.0,1943.0," õli, vineer",1940.0,1364.0,Oil on wood,Oil paint
2021,Richard Uutmaa,6000,18500.0,1948.0," õli, lõuend",1940.0,6500.0,Oil on canvas,Oil paint
2021,Richard Uutmaa,1600,3900.0,1973.0," akvarell, paber",1970.0,3723.0,Watercolour,Other paint
2021,Richard Uutmaa,1600,4600.0,1973.0," akvarell, paber",1970.0,3701.1000000000004,Watercolour,Other paint
2021,Silvia Leitu,1000,1600.0,1950.0, akvarell,1950.0,2814.0,Watercolour,Other paint
2021,Ülo Teder,4700,5000.0,1966.0," õli, vineer",1960.0,13830.000000000002,Oil on wood,Oil paint
2021,Ülo Teder,5900,7000.0,1965.0," õli, lõuend",1960.0,18837.0,Oil on canvas,Oil paint
2021,Väino Paris,1100,1100.0,1964.0," õli, lõuend",1960.0,3903.3999999999996,Oil on canvas,Oil paint
2021,Väino Paris,1000,3600.0,1964.0," õli, vineer",1960.0,4595.5,Oil on wood,Oil paint
2021,Valdemar Väli,3400,3400.0,1966.0," tempera, õli, lõuend",1960.0,6716.0,Tempera,Other paint
2021,Valdur Ohakas,3200,3800.0,1992.0," õli, lõuend",1990.0,5600.0,Oil on canvas,Oil paint
2021,Valdur Ohakas,2200,3800.0,1969.0," õli, segatehnika, papp",1960.0,1567.5,Mixed tech,Other
2021,Viktor Karrus,3000,3800.0,1979.0," õli, lõuend",1970.0,3980.1899999999996,Oil on canvas,Oil paint
2021,Villem Ormisson,69000,91000.0,1927.0," õli, lõuend",1920.0,3562.0799999999995,Oil on canvas,Oil paint
2021, Endel Kõks,1400,1400.0,1971.0, joonistus,1970.0,2700.0,Drawing,Drawing
2021, Evald Okas,600,1110.0,1961.0, graafika,1960.0,240.0,Graphics,Graphics
2021, Hando Mugasto,1400,1400.0,1930.0, akvarell,1930.0,2100.0,Watercolour,Other paint
