date,author,start_price,end_price,year,tech,decade,dimension,technique,category
2010,Heldur Viires,895.0,895.0,1978.0,"õli, lõuend ",1970.0,3821.1000000000004,Oil on canvas,Oil paint
2010,Valeri Vinogradov,1278.0,1470.0,2009.0,"õli, lõuend ",2000.0,5400.0,Oil on canvas,Oil paint
2010,Valeri Vinogradov,1214.0,1214.0,2009.0,"õli, lõuend ",2000.0,4408.0,Oil on canvas,Oil paint
2009,Albert Anni,703.0,735.0,1968.0,"õli, lõuend ",1960.0,3456.0,Oil on canvas,Oil paint
2009,Ida Anton-Agu,639.0,652.0,1946.0,"õli, vineer ",1940.0,790.5,Oil on wood,Oil paint
2009,Paul Burman,479.0,479.0,1920.0,akvarell lm. ,1920.0,772.74,Watercolour,Other paint
2009,Nigul Espe,830.0,830.0,1953.0,"õli, vineer ",1950.0,3300.0,Oil on wood,Oil paint
2009,Richard Kaljo,383.0,383.0,1960.0,puugravüür pm. ,1960.0,413.99999999999994,Wood cut,Other
2009,Linda Kits-Mägi,479.0,575.0,1970.0,"õli, lõuend papil ava ",1970.0,866.25,Oil on canvas,Oil paint
2009,Elmar Kits,1502.0,1598.0,1966.0,"? õli, papp ava ",1960.0,1624.75,Oil on cardboard,Oil paint
2009,Aleksander Kulkoff,1502.0,1502.0,1930.0,"aastad õli, vineer ",1930.0,1920.0,Oil on wood,Oil paint
2009,Eduard Kutsar,2237.0,2237.0,," õli, lõuend ",,4103.8,Oil on canvas,Oil paint
2009,Enno Lehis,255.0,255.0,1960.0,akvarell ava ,1960.0,1140.0,Watercolour,Other paint
2009,Esko Lepp,160.0,160.0,1956.0,puugravüür pm. ,1950.0,203.0,Wood cut,Other
2009,Eduard Maaser,255.0,255.0,1948.0,akvarell ,1940.0,902.4,Watercolour,Other paint
2009,Eduard Maaser,223.0,223.0,, pliiatsijoonistus lm. ,,2745.0,Drawing,Drawing
2009,Evald Okas,639.0,958.0,1962.0,"kuivnõel, akvatinta pm. ",1960.0,1582.6999999999998,Aquatint,Graphics
2009,Mart Sander,320.0,320.0,2009.0,"õli,lõuend ",2000.0,660.0,Oil on canvas,Oil paint
2009,Imat Suumann,1150.0,1150.0,2009.0,"õli, lõuend ",2000.0,5500.0,Oil on canvas,Oil paint
2009,Kristjan Teder,2237.0,2556.0,1942.0,"õli, lõuend ",1940.0,4380.0,Oil on canvas,Oil paint
2009,Johannes Uiga,799.0,927.0,1995.0,"õli, lõuend ",1990.0,6000.0,Oil on canvas,Oil paint
2009,Jaan Vahtra,2365.0,3835.0,1913.0,"tempera, papp ava ",1910.0,932.75,Tempera,Other paint
2009,Lüüdia Vallimäe-Mark,479.0,1278.0,1940.0," aastad õli, vineer ",1940.0,1548.8000000000002,Oil on wood,Oil paint
2009,Nigul Espe,288.0,454.0,1969.0,akvarell ava ,1960.0,1311.5,Watercolour,Other paint
2009,Hilda Kamdron,352.0,352.0,1942.0,akvarell ,1940.0,1495.0,Watercolour,Other paint
2009,Eduard Kutsar,1406.0,1725.0,," õli, papp ",,1602.0,Oil on cardboard,Oil paint
2009,Märt Laarman,223.0,255.0,1963.0,puulõige plm. ,1960.0,1625.1999999999998,Wood cut,Other
2009,Enno Lehis,352.0,352.0,1970.0,akvarell ava ,1970.0,2469.75,Watercolour,Other paint
2009,Malle Leis,927.0,927.0,1993.0,akvarell ava ,1990.0,3832.5,Watercolour,Other paint
2009,Artur Lokk,352.0,352.0,1981.0,"õli, papp ",1980.0,2293.5,Oil on cardboard,Oil paint
2009,Eduard Maaser,447.0,473.0,1947.0,akvarell ava ,1940.0,1311.5,Watercolour,Other paint
2009,Eduard Maaser,288.0,288.0,1951.0,akvarell ,1950.0,793.0,Watercolour,Other paint
2009,Peeter Mudist,2205.0,2205.0,2009.0,"õli, lõuend ",2000.0,3000.0,Oil on canvas,Oil paint
2009,Enn Põldroos,1150.0,1163.0,2009.0,"akrüül, lõuend ",2000.0,5400.0,Acrylic,Other paint
2009,Tiit Pääsuke,1790.0,1790.0,1995.0,"akrüül, õli, lõuend ",1990.0,3198.0,Acrylic,Other paint
2009,Rudolf Sepp,288.0,288.0,1968.0,"õli, kartong ",1960.0,1236.7,Oil on cardboard,Oil paint
2009,Imat Suumann,1150.0,1278.0,2009.0,"õli, lõuend ",2000.0,5500.0,Oil on canvas,Oil paint
2009,Autor Teadmata,1470.0,1470.0,," õli, lõuend ",,5937.5,Oil on canvas,Oil paint
2009,Johannes Uiga,767.0,850.0,1978.0,"õli, lõuend ",1970.0,5696.0,Oil on canvas,Oil paint
2009,Edgar Valter,255.0,511.0,," õli, papp ",,140.0,Oil on cardboard,Oil paint
2009,Edgar Valter,415.0,1022.0,," õli, papp ",,500.0,Oil on cardboard,Oil paint
2009,Edgar Valter,959.0,1470.0,," õli, papp ",,2500.0,Oil on cardboard,Oil paint
2009,Edgar Valter,415.0,1406.0,," õli, papp ",,502.25,Oil on cardboard,Oil paint
2009,Edgar Valter,830.0,1150.0,," õli, papp ",,1382.5,Oil on cardboard,Oil paint
2009,Edgar Valter,799.0,1022.0,," õli, papp ",,1420.0,Oil on cardboard,Oil paint
2009,Edgar Valter,639.0,1086.0,," õli, papp ",,1050.0,Oil on cardboard,Oil paint
2009,Edgar Valter,479.0,1086.0,," õli, papp ",,637.5,Oil on cardboard,Oil paint
2009,Edgar Valter,479.0,830.0,," õli, papp ",,650.25,Oil on cardboard,Oil paint
2009,Edgar Valter,415.0,895.0,," õli, papp ",,487.5,Oil on cardboard,Oil paint
2009,Edgar Valter,959.0,1598.0,," õli, papp ",,2500.0,Oil on cardboard,Oil paint
2009,Edgar Valter,1118.0,1534.0,," õli, papp ",,2970.0,Oil on cardboard,Oil paint
2009,Edgar Valter,1118.0,3266.0,," õli, papp ",,2945.25,Oil on cardboard,Oil paint
2009,Edgar Valter,1981.0,1981.0,," õli, papp ",,7950.0,Oil on cardboard,Oil paint
2009,Edgar Valter,2077.0,2077.0,," õli, papp ",,8000.0,Oil on cardboard,Oil paint
2009,Edgar Valter,1118.0,1118.0,," õli, papp ",,2945.25,Oil on cardboard,Oil paint
2009,Edgar Valter,959.0,1278.0,," õli, papp ",,2475.0,Oil on cardboard,Oil paint
2008,Albert Kesner,1598.0,1598.0,1961.0,"õli,papp ",1960.0,3500.0,Oil on cardboard,Oil paint
2008,Eduard Maaser,607.0,607.0,1947.0,"akvarell,paber lm.",1940.0,1453.6000000000001,Watercolour,Other paint
2008,Konrad Mägi,33554.0,64550.0,1918.0,"õli,lõuend ",1910.0,3740.0,Oil on canvas,Oil paint
2008,Ella Mättik,830.0,830.0,1942.0,"puugravüür,käsitrükk plm.",1940.0,593.5999999999999,Wood cut,Other
2008,Kalju Nagel,703.0,703.0,1993.0,"õli,lõuend ",1990.0,2665.0,Oil on canvas,Oil paint
2008,Valdur Ohakas,863.0,863.0,," õli,papp ",,1414.5,Oil on cardboard,Oil paint
2008,Enn Põldroos,2173.0,2173.0,1999.0,"segatehnika,lõuend ",1990.0,6975.0,Mixed tech,Other
2008,Imat Suumann,1598.0,1757.0,2007.0,"õli,lõuend ",2000.0,5100.0,Oil on canvas,Oil paint
2008,Kristjan Teder,2876.0,3387.0,1946.0,"õli,lõuend ",1940.0,4380.0,Oil on canvas,Oil paint
2008,Karl Burman Jun,830.0,830.0,1969.0,"akvarell,paber ava ",1960.0,2573.0,Watercolour,Other paint
2008,Elmar Kits,1565.0,2237.0,1943.0,"õli,vineer ",1940.0,1260.0,Oil on wood,Oil paint
2008,Viktor Le¹kin,767.0,767.0,1983.0,"õli,papp ",1980.0,3405.5,Oil on cardboard,Oil paint
2008,Jaan Punga,1853.0,1853.0,2006.0,"õli, lõuend ",2000.0,9328.0,Oil on canvas,Oil paint
2008,Jaan Punga,2428.0,2684.0,2000.0,"õli, lõuend ",2000.0,14101.5,Oil on canvas,Oil paint
2008,Arville Puström-Uus,511.0,511.0,1957.0,"akvarell,paber ava ",1950.0,1290.5,Watercolour,Other paint
2008,Enn Põldroos,3004.0,3004.0,2006.0,"õli, lõuend ",2000.0,7077.5,Oil on canvas,Oil paint
2008,Kaljo Põllu,415.0,447.0,1971.0,"akvatinta,paber lm.",1970.0,1905.5,Aquatint,Graphics
2008,Richard Sagrits,1183.0,1757.0,1961.0,"akvarell,paber ava ",1960.0,1317.5,Watercolour,Other paint
2008,Mart Sander,447.0,607.0,2008.0,"õli, lõuend ",2000.0,3000.0,Oil on canvas,Oil paint
2008,Imat Suumann,1662.0,1981.0,2008.0,"õli, lõuend ",2000.0,6000.0,Oil on canvas,Oil paint
2008,Piret Veski,1150.0,1150.0,2008.0,"õli, lõuend ",2000.0,5616.0,Oil on canvas,Oil paint
2007,Ida Anton-Agu,2876.0,3164.0,1965.0,"õli,lõuend ",1960.0,7735.0,Oil on canvas,Oil paint
2007,Valve Janov,1183.0,1183.0,1963.0,"õli,papp ava ",1960.0,1292.0,Oil on cardboard,Oil paint
