date,author,start_price,end_price,year,tech,decade,dimension,technique,category
2020.0,Märt Bormeister,1200.0,1200.0,1973.0,"õli, papp",1970.0,4000.0,Oil on cardboard,Oil paint
2020.0,Richard Uutmaa,7600.0,10000.0,1974.0,"õli, papp",1970.0,3500.0,Oil on cardboard,Oil paint
2020.0,Tõnis Vint,5000.0,6200.0,1981.0,"tušš, guašš",1980.0,1722.25,Gouache,Other paint
2020.0,Epp-Maria Kokamägi,1500.0,1500.0,1989.0,"segatehnika, paber",1980.0,3249.0,Mixed tech,Other
2020.0,Peeter Mudist,5300.0,6600.0,2000.0,"akvarell, kahepoolne",2000.0,9832.5,Watercolour,Other paint
2020.0,Balder Tomasberg,1500.0,1500.0,1917.0,"akvarell, paber",1910.0,1944.0,Watercolour,Other paint
2020.0,Gregor Alexander Heinrich von Bochmann,1900.0,1900.0,1918.0,"akvarell, paber",1910.0,1800.0,Watercolour,Other paint
2020.0,Eduard Wiiralt,1600.0,1750.0,1918.0,"linoollõige, paber",1910.0,1865.5,Linoleum,Graphics
2020.0,Karl Burman senior,1400.0,1600.0,1920.0,"akvarell, paber",1920.0,2401.25,Watercolour,Other paint
2020.0,Andrei Jegorov,1500.0,1500.0,1920.0,"õli, guašš, papp",1920.0,1433.5,Gouache,Other paint
2020.0,Kristjan Raud,3000.0,4600.0,1920.0,"guašš, pliiats, paber",1920.0,358.75,Gouache,Other paint
2020.0,Hando Mugasto,500.0,500.0,1937.0,"puugravüür, paber",1930.0,475.0,Wood cut,Other
2020.0,Eduard Wiiralt,1700.0,2100.0,1938.0,"pehmelakk, akvatinta",1930.0,1189.5,Aquatint,Graphics
2020.0,Avo Keerend,350.0,350.0,1940.0,"õli, papp",1940.0,341.0,Oil on cardboard,Oil paint
2020.0,Endel Kõks,1600.0,2700.0,1944.0,"õli, papp",1940.0,1113.75,Oil on cardboard,Oil paint
2020.0,Aleksander Remmel,1400.0,3600.0,1946.0,"õli, papp masoniidil",1940.0,10101.0,Oil on cardboard,Oil paint
2020.0,Richard Uutmaa,4800.0,6200.0,1953.0,"õli, papp",1950.0,1323.0,Oil on cardboard,Oil paint
2020.0,Lepo Mikko,15500.0,19000.0,1955.0,"õli, lõuend  ",1950.0,22327.5,Oil on canvas,Oil paint
2020.0,Ülo Sooster,850.0,4100.0,1956.0,"segatehnika, paber",1950.0,513.0,Mixed tech,Other
2020.0,Aleksander Vardi,13500.0,17500.0,1957.0,"õli, lõuend  ",1950.0,19332.0,Oil on canvas,Oil paint
2020.0,Evald Okas,3800.0,3800.0,1958.0,"õli, lõuend  ",1950.0,7300.0,Oil on canvas,Oil paint
2020.0,Richard Uutmaa,9800.0,9800.0,1960.0,"õli, papp",1960.0,3744.0,Oil on cardboard,Oil paint
2020.0,Raivo Korstnik,950.0,1250.0,1964.0,"õli, papp",1960.0,1557.5,Oil on cardboard,Oil paint
2020.0,Olev Subbi,8400.0,9600.0,1965.0,"õli, kartong",1960.0,2040.0,Oil on cardboard,Oil paint
2020.0,Kaljo Põllu,1500.0,1500.0,1967.0,"õli, kartong",1960.0,3266.5,Oil on cardboard,Oil paint
2020.0,Kalju Nagel,950.0,1800.0,1969.0,"õli, papp",1960.0,2990.0,Oil on cardboard,Oil paint
2020.0,Viktor Turp,350.0,350.0,1975.0,"guašš, paber",1970.0,2883.0,Gouache,Other paint
2020.0,Aleksander Pilar,400.0,400.0,1970.0,"akvarell, paber",1970.0,2830.5,Watercolour,Other paint
2020.0,Jaan Toomik,2800.0,3800.0,2003.0,"õli, lõuend  ",2000.0,12000.0,Oil on canvas,Oil paint
2019.0,Eduard Wiiralt,2450.0,2450.0,1920.0,"linoollõige, paber",1920.0,638.0,Linoleum,Graphics
2019.0,Anna Luik-Püümann,900.0,1650.0,1923.0,"õli, papp",1920.0,3036.0,Oil on cardboard,Oil paint
2019.0,Eduard Wiiralt,2000.0,2000.0,1933.0,"puugravüür, paber",1930.0,520.0,Wood cut,Other
2019.0,Viktor Turp,1500.0,2450.0,1930.0,"õli, lõuend",1930.0,6424.0,Oil on canvas,Oil paint
2019.0,Eduard Wiiralt,2600.0,2600.0,1939.0,"puulõige, paber",1930.0,1335.0,Wood cut,Other
2019.0,Kristjan Teder,4300.0,4300.0,1940.0,"õli, vineer",1940.0,3136.5,Oil on wood,Oil paint
2019.0,Varmo Pirk,2200.0,3600.0,1944.0,"õli, lõuend",1940.0,3315.0,Oil on canvas,Oil paint
2019.0,Richard Sagrits,4900.0,5700.0,1958.0,"õli, papp",1950.0,1750.0,Oil on cardboard,Oil paint
2019.0,Lepo Mikko,2200.0,6200.0,1962.0,"õli, papp",1960.0,3500.0,Oil on cardboard,Oil paint
2019.0,Kalju Nagel,3000.0,4000.0,1966.0,"õli, lõuend",1960.0,28425.5,Oil on canvas,Oil paint
2019.0,Malle Leis,13000.0,18100.0,1967.0,"õli, lõuend",1960.0,8050.0,Oil on canvas,Oil paint
2019.0,Jüri Arrak,300.0,300.0,1969.0,"akvatinta, ofort, paber",1960.0,676.0,Aquatint,Graphics
2019.0,Lembit Saarts,1400.0,3700.0,1960.0,"õli, lõuend",1960.0,3190.0,Oil on canvas,Oil paint
2019.0,Malle Leis,2900.0,2900.0,1973.0,"akvarell, paber",1970.0,3422.25,Watercolour,Other paint
2019.0,Aleksander Vardi,3200.0,3200.0,1977.0,"õli, lõuend",1970.0,8100.0,Oil on canvas,Oil paint
2019.0,Ivo Lill,900.0,1250.0,1986.0,"õli, lõuend ",1980.0,8000.0,Oil on canvas,Oil paint
2019.0,Rudolf JuliusMühlen,2500.0,2500.0,,"õli, lõuend",,3503.5,Oil on canvas,Oil paint
2019.0,Hando Mugasto,500.0,500.0,1924.0,"puulõige, paber",1920.0,253.75,Wood cut,Other
2019.0,Eduard Wiiralt,4200.0,9200.0,1926.0,"ofort, akvatinta, paber",1920.0,2686.0,Aquatint,Graphics
2019.0,Andrei Jegorov,1500.0,2500.0,1930.0,"tempera, papp",1930.0,1555.5,Tempera,Other paint
2019.0,Varmo Pirk,550.0,1100.0,1941.0,"õli, vineer",1940.0,1165.25,Oil on wood,Oil paint
2019.0,Arno Vihalemm,800.0,1550.0,1942.0,"õli, lõuend",1940.0,3275.0,Oil on canvas,Oil paint
2019.0,Elmar Leppik,1900.0,2600.0,1942.0,"õli, lõuend",1940.0,5460.0,Oil on canvas,Oil paint
2019.0,Ann Audova,1900.0,1900.0,1947.0,"õli, lõuend",1940.0,840.75,Oil on canvas,Oil paint
2019.0,Ülo Sooster,4800.0,12600.0,1956.0,"õli, lõuend",1950.0,2430.0,Oil on canvas,Oil paint
2019.0,Ülo Sooster,7200.0,19200.0,1958.0,"õli, papp",1950.0,1666.0,Oil on cardboard,Oil paint
2019.0,Richard Uutmaa,4900.0,5500.0,1960.0,"õli, papp",1960.0,3500.0,Oil on cardboard,Oil paint
2019.0,Richard Sagrits,2900.0,5000.0,1962.0,"õli, papp",1960.0,1567.5,Oil on cardboard,Oil paint
2019.0,Efraim Allsalu,3000.0,5300.0,1968.0,"õli, lõuend",1960.0,9355.5,Oil on canvas,Oil paint
2019.0,Ludmilla Siim,2700.0,11000.0,1970.0,"õli, lõuend",1970.0,8670.0,Oil on canvas,Oil paint
2019.0,Richard Uutmaa,2900.0,2900.0,1972.0,"õli, lõuend papil",1970.0,3996.0,Oil on cardboard,Oil paint
2019.0,Jüri Arrak,450.0,450.0,1974.0,"akvarell, paber",1970.0,543.25,Watercolour,Other paint
2019.0,Varmo Pirk,2600.0,2600.0,1974.0,"õli, papp",1970.0,13464.0,Oil on cardboard,Oil paint
2019.0,Miljard Kilk,15000.0,15000.0,1979.0,"õli, lõuend",1970.0,15350.25,Oil on canvas,Oil paint
2019.0,Kristiina Kaasik,3500.0,4700.0,1981.0,"õli, lõuend",1980.0,12600.0,Oil on canvas,Oil paint
2019.0,Tiit Pääsuke,1000.0,3100.0,1991.0,"õli, lõuend",1990.0,1168.0,Oil on canvas,Oil paint
2019.0,Agu Pilt,500.0,900.0,1997.0,"akvarell, paber",1990.0,2570.75,Watercolour,Other paint
2018.0,Alfred Hirv,5400.0,5400.0,1900.0,"õli, lõuend, papile kleebitud",1900.0,2479.5,Oil on cardboard,Oil paint
2018.0,Maximilian Maksolly,1800.0,1800.0,1920.0,"õli, lõuend",1920.0,5720.0,Oil on canvas,Oil paint
2018.0,Roman Nyman,400.0,600.0,1921.0,"segatehnika, paber",1920.0,548.25,Mixed tech,Other
2018.0,Peet Aren,49000.0,49000.0,1934.0,"õli, lõuend",1930.0,8964.0,Oil on canvas,Oil paint
2018.0,Aleksander Vardi,4900.0,5700.0,1944.0,"õli, kartong",1940.0,4978.9800000000005,Oil on cardboard,Oil paint
2018.0,Elmar  Kits,600.0,1650.0,1946.0,"õli, papp",1940.0,2632.5,Oil on cardboard,Oil paint
2018.0,Elmar Kell,2000.0,2150.0,1953.0,"õli, papp",1950.0,6816.0,Oil on cardboard,Oil paint
2018.0,Endel  Kõks,900.0,1250.0,1954.0,"segatehnika, paber",1950.0,1638.0,Mixed tech,Other
2018.0,Richard Uutmaa,5600.0,7200.0,1955.0,"õli, lõuend",1950.0,5265.0,Oil on canvas,Oil paint
2018.0,Valdur Ohakas,2000.0,4200.0,1957.0,"õli, lõuend",1950.0,5461.0,Oil on canvas,Oil paint
2018.0,Elmar Kits,950.0,2050.0,1958.0,"tempera, paber",1950.0,2000.0,Tempera,Other paint
2018.0,Viktor Leškin,1450.0,1650.0,1959.0,"õli, lõuend",1950.0,6500.0,Oil on canvas,Oil paint
2018.0,Eduard Ole,1200.0,1200.0,1961.0,"akvarell, paber",1960.0,1665.0,Watercolour,Other paint
2018.0,Ülo Sooster,27000.0,36000.0,1961.0,"õli, pasta, papp",1960.0,3264.0,Oil on cardboard,Oil paint
2018.0,Evald Okas,600.0,600.0,1963.0,"linoollõige, paber",1960.0,2447.5,Linoleum,Graphics
2018.0,Silvia Jõgever,2000.0,2000.0,1966.0,"segatehnika, papp",1960.0,3500.0,Mixed tech,Other
2018.0,Enn Volmere,950.0,1250.0,1971.0,"õli, lõuend",1970.0,5980.0,Oil on canvas,Oil paint
2018.0,Valdemar Väli,650.0,650.0,1976.0,"õli, papp",1970.0,3910.5,Oil on cardboard,Oil paint
2018.0,Artur Lokk,800.0,950.0,1982.0,"õli, papp",1980.0,1960.0,Oil on cardboard,Oil paint
2018.0,Abel  Lee,300.0,300.0,1983.0,"segatehnika, paber",1980.0,484.0,Mixed tech,Other
2018.0,Ilmar  Kruusamäe,400.0,400.0,1984.0,"akvarell, guašš, paber",1980.0,768.0,Watercolour,Other paint
2018.0,Paul Raud,9900.0,15600.0,1912.0,"õli, lõuend",1910.0,3072.0,Oil on canvas,Oil paint
2018.0,Eduard Wiiralt,2600.0,3600.0,1926.0,"puugravüür, paber",1920.0,520.0,Wood cut,Other
2018.0,Hando Mugasto,4000.0,8000.0,1931.0,"õli, lõuend",1930.0,2820.0,Oil on canvas,Oil paint
2018.0,Eduard Wiiralt,3400.0,5300.0,1937.0,"akvatinta, paber",1930.0,1818.75,Aquatint,Graphics
2018.0,Villem Ormisson,22000.0,80500.0,1937.0,"õli, lõuend",1930.0,4277.5,Oil on canvas,Oil paint
2018.0,Ado Vabbe,1800.0,3300.0,1938.0,"guašš, õli, paber",1930.0,1569.75,Gouache,Other paint
2018.0,Jaan Grünberg,1500.0,1500.0,1930.0,"segatehnika, paber",1930.0,3250.0,Mixed tech,Other
2018.0,Gustav Raud,1200.0,2950.0,1930.0,"õli, lõuend",1930.0,3234.0,Oil on canvas,Oil paint
2018.0,Karl Burman sen.,800.0,800.0,1943.0,"akvarell, paber",1940.0,876.0,Watercolour,Other paint
2018.0,Elmar Leppik,850.0,2800.0,1944.0,"õli, vineer",1940.0,2378.0,Oil on wood,Oil paint
2018.0,Erik Haamer,8900.0,8900.0,1940.0,"õli, lõuend",1940.0,4322.25,Oil on canvas,Oil paint
2018.0,Ott Kangilaski,450.0,450.0,1956.0,"akvatinta, paber",1950.0,858.0,Aquatint,Graphics
2018.0,Richard Uutmaa,4300.0,8200.0,1958.0,"õli, lõuend",1950.0,3535.0,Oil on canvas,Oil paint
2018.0,Richard Uutmaa,7900.0,13300.0,1958.0,"õli, lõuend",1950.0,7386.75,Oil on canvas,Oil paint
2018.0,Ülo Sooster,8200.0,8600.0,1959.0,"õli, vineer",1950.0,1656.0,Oil on wood,Oil paint
2018.0,Abel Lee,550.0,550.0,1965.0,"segatehnika, paber",1960.0,2273.75,Mixed tech,Other
2018.0,Märt Laarman,450.0,450.0,1968.0,"linoollõige, paber",1960.0,459.0,Linoleum,Graphics
2018.0,Malle Leis,1500.0,1500.0,1974.0,"akvarell, paber",1970.0,3600.0,Watercolour,Other paint
2018.0,Ida Anton-Agu,600.0,850.0,1970.0,"õli, papp",1970.0,845.25,Oil on cardboard,Oil paint
2018.0,Leonhard Lapin,500.0,1100.0,1987.0,"õli, lõuend",1980.0,1120.0,Oil on canvas,Oil paint
2018.0,Leonhard Lapin,500.0,1050.0,1987.0,"õli, lõuend",1980.0,1120.0,Oil on canvas,Oil paint
2018.0,Malle Leis,1300.0,1300.0,1999.0,"akvarell, paber",1990.0,3595.5,Watercolour,Other paint
2018.0,Peeter Allik,1300.0,1300.0,2002.0,"õli, lõuend",2000.0,11266.0,Oil on canvas,Oil paint
2018.0,Agur Kruusing,1400.0,1700.0,2005.0,"õli, lõuend",2000.0,12600.0,Oil on canvas,Oil paint
2017.0,Oskar Hoffmann,2800.0,3400.0,,"õli, lõuend",,492.0,Oil on canvas,Oil paint
2017.0,Jaan Vahtra,550.0,700.0,1921.0,"puulõige, paber",1920.0,317.75,Wood cut,Other
2017.0,Jaan Grünberg,900.0,2050.0,1939.0,"õli, papp",1930.0,3250.0,Oil on cardboard,Oil paint
2017.0,Johannnes Võerahansu,3200.0,3400.0,1940.0,"õli, papp",1940.0,6063.0,Oil on cardboard,Oil paint
2017.0,Erik Haamer,6400.0,6400.0,1943.0,"õli, vineer",1940.0,2185.5,Oil on wood,Oil paint
2017.0,Endel Kõks,800.0,4000.0,1943.0,"tempera, paber",1940.0,2227.5,Tempera,Other paint
2017.0,Elmar Kits,1900.0,2300.0,1948.0,"tempera, paber",1940.0,2832.0,Tempera,Other paint
2017.0,Ado Vabbe,1500.0,2150.0,1952.0,"akvarell, paber",1950.0,1739.0,Watercolour,Other paint
2017.0,Erik Schmidt,1200.0,1900.0,1955.0,"õli, lõuend",1950.0,6716.0,Oil on canvas,Oil paint
2017.0,Ülo Sooster,3400.0,6200.0,1961.0,segatehnika,1960.0,499.5,Mixed tech,Other
2017.0,Varmo Pirk,2700.0,5100.0,1973.0,"õli, lõuend",1970.0,10972.5,Oil on canvas,Oil paint
2017.0,Valdur Ohakas,3400.0,3400.0,1973.0,"õli, lõuend",1970.0,12300.0,Oil on canvas,Oil paint
2017.0,Jüri Arrak,3000.0,6400.0,1973.0,"õli, lõuend",1970.0,12740.0,Oil on canvas,Oil paint
2017.0,Johannes Uiga,1750.0,1850.0,1983.0,"õli, lõuend",1980.0,9526.5,Oil on canvas,Oil paint
2017.0,Valdur Ohakas,1500.0,2550.0,1987.0,"õli, lõuend",1980.0,17400.0,Oil on canvas,Oil paint
2017.0,August Roosileht,1000.0,1850.0,1914.0,"tempera, papp",1910.0,812.0,Tempera,Other paint
2017.0,Paul Burman,2650.0,3100.0,1920.0,"õli, vineer",1920.0,3710.0,Oil on wood,Oil paint
2017.0,Anatoli Kaigorodov,2000.0,2000.0,1930.0,"tempera, paber",1930.0,1621.3999999999999,Tempera,Other paint
2017.0,Boris Ottenberg,700.0,1250.0,1937.0,"õli, lõuend",1930.0,3168.0,Oil on canvas,Oil paint
2017.0,Elmar Leppik,650.0,3200.0,1938.0,"õli, lõuend",1930.0,7600.0,Oil on canvas,Oil paint
2017.0,Alfred Kongo,550.0,700.0,1942.0,"õli, vineer",1940.0,1710.0,Oil on wood,Oil paint
2017.0,Johannnes Võerahansu,3500.0,3500.0,1943.0,"õli, vineer",1940.0,3341.25,Oil on wood,Oil paint
2017.0,Erich Pehap,500.0,500.0,1946.0,"guašš, paber",1940.0,661.5,Gouache,Other paint
2017.0,Endel Kõks,3900.0,4800.0,1955.0,"õli, lõuend",1950.0,6716.0,Oil on canvas,Oil paint
2017.0,Olev Subbi,1250.0,1250.0,1956.0,"õli, lõuend",1950.0,1312.0,Oil on canvas,Oil paint
2017.0,Endel Kõks,1000.0,1000.0,1960.0,"segatehnika, paber",1960.0,1824.0,Mixed tech,Other
2017.0,Elmar Kits,1500.0,2050.0,1961.0,"õli, lõuend",1960.0,5120.0,Oil on canvas,Oil paint
2017.0,Valdur Ohakas,850.0,850.0,1964.0,"õli, papp",1960.0,4814.0,Oil on cardboard,Oil paint
2017.0,Endel Kõks,700.0,700.0,1975.0,"segatehnika, paber",1970.0,2928.0,Mixed tech,Other
2017.0,Paul Allik,1400.0,1400.0,1987.0,"segatehnika, lõuend",1980.0,6375.0,Mixed tech,Other
2017.0,Andres Tolts,1650.0,1650.0,2000.0,"akrüül, lõuend",2000.0,5304.0,Acrylic,Other paint
2016.0,Paul Raud,800.0,1000.0,1900.0,"õli, lõuendpapp",1900.0,282.0,Oil on cardboard,Oil paint
2016.0,Hando Mugasto,650.0,650.0,1937.0,värviline puugravüür,1930.0,453.25,Wood cut,Other
2016.0,Albert Toomapoeg,600.0,700.0,1939.0,"õli, lõuend",1930.0,5880.0,Oil on canvas,Oil paint
2016.0,Elmar Leppik,650.0,800.0,1940.0,"õli, lõuend",1940.0,3000.0,Oil on canvas,Oil paint
2016.0,Johannes Greenberg,2500.0,3600.0,1942.0,"õli, vineer",1940.0,1547.6200000000001,Oil on wood,Oil paint
2016.0,Olga Terri,1600.0,1600.0,1940.0,"õli, lõuend",1940.0,2553.0,Oil on canvas,Oil paint
2016.0,Endel Kõks,1300.0,1300.0,1954.0,tempera ja guašš paberil,1950.0,2670.0,Tempera,Other paint
2016.0,Richard Uutmaa,1900.0,2350.0,1961.0,"õli, papp",1960.0,1750.0,Oil on cardboard,Oil paint
2016.0,Agu Pihelga,1400.0,1400.0,1961.0,"õli, papp",1960.0,3500.0,Oil on cardboard,Oil paint
2016.0,Jaan Tuuling,500.0,500.0,1968.0,"õli, papp",1960.0,3024.0,Oil on cardboard,Oil paint
2016.0,Ludmilla Siim,3100.0,3100.0,1976.0,"õli, lõuend",1970.0,11454.0,Oil on canvas,Oil paint
2016.0,Lembit Saarts,2600.0,8000.0,1981.0,"õli, lõuend",1980.0,64740.0,Oil on canvas,Oil paint
2016.0,Paul Allik,1600.0,1600.0,1992.0,"õli, lõuend",1990.0,6650.0,Oil on canvas,Oil paint
2016.0,Andres Tolts,4000.0,5300.0,2001.0,"akrüül, õli, lõuend",2000.0,4260.0,Acrylic,Other paint
2016.0,Villem Ormisson,18900.0,18900.0,1917.0,"õli, lõuend",1910.0,3238.5,Oil on canvas,Oil paint
2016.0,Eduard Timbermann,350.0,350.0,1930.0,akvarell,1930.0,1496.0,Watercolour,Other paint
2016.0,Eduard Wiiralt,2400.0,5500.0,1937.0,akvatinta,1930.0,1935.5,Aquatint,Graphics
2016.0,Rudolf Sepp,700.0,1750.0,1939.0,"õli, vineer",1930.0,792.0,Oil on wood,Oil paint
2016.0,Johannes Võerahansu,3900.0,3900.0,1940.0,"õli, vineer",1940.0,4401.0,Oil on wood,Oil paint
2016.0,Elmar Kits,350.0,350.0,1946.0,"guašš, paber",1940.0,382.5,Gouache,Other paint
2016.0,Richard Sagrits,2200.0,3600.0,1946.0,"õli, lõuend",1940.0,5305.5,Oil on canvas,Oil paint
2016.0,Märt Bormeister,1600.0,1600.0,1955.0,"õli, lõuend",1950.0,875.0,Oil on canvas,Oil paint
2016.0,Valdur Ohakas,3900.0,5500.0,1969.0,"õli, lõuend",1960.0,24871.0,Oil on canvas,Oil paint
2016.0,Enn Tegova,2300.0,2300.0,1972.0,"õli, lõuend",1970.0,11000.0,Oil on canvas,Oil paint
2016.0,Vladimir Taiger,5400.0,5400.0,1982.0,"õli, lõuend",1980.0,4800.0,Oil on canvas,Oil paint
2016.0,Raul Meel,300.0,300.0,1986.0,segatehnika,1980.0,3136.0,Mixed tech,Other
2016.0,Silvia Jõgever,1300.0,1400.0,1990.0,"õli, papp",1990.0,5950.0,Oil on cardboard,Oil paint
2016.0,Peeter Mudist,1800.0,1800.0,1990.0,akvarell,1990.0,1800.0,Watercolour,Other paint
2016.0,Uno Roosvalt,2200.0,2200.0,1991.0,"õli, lõuend",1990.0,19500.0,Oil on canvas,Oil paint
2016.0,Kaljo Põllu,1450.0,2000.0,1995.0,"õli, kollaaž, vineer",1990.0,7735.0,Oil on wood,Oil paint
2016.0,Tiit Pääsuke,3400.0,3600.0,2006.0,"akrüül, õli, lõuend",2000.0,9487.5,Acrylic,Other paint
2015.0,Paul Burman,2800.0,3100.0,1910.0,"tempera, paber",1910.0,3298.0,Tempera,Other paint
2015.0,Konrad Mägi,54000.0,98800.0,1922.0,"õli, lõuend",1920.0,3790.5,Oil on canvas,Oil paint
2015.0,Anatoli Kaigorodov,2500.0,2750.0,1930.0,"õli, lõuend",1930.0,7748.0,Oil on canvas,Oil paint
2015.0,Arkadio Laigo,450.0,700.0,1935.0,värviline puulõige,1930.0,399.0,Wood cut,Other
2015.0,Endel Kõks,700.0,950.0,1940.0,"õli, lõuend",1940.0,522.0,Oil on canvas,Oil paint
2015.0,Ellinor Aiki,1300.0,2600.0,1941.0,"õli, vineer",1940.0,2880.0,Oil on wood,Oil paint
2015.0,Johannes Saal,3500.0,4100.0,1944.0,"õli, vineer",1940.0,2132.0,Oil on wood,Oil paint
2015.0,Elmar Leppik,650.0,650.0,1945.0,"õli, vineer",1940.0,1971.0,Oil on wood,Oil paint
2015.0,Eduard Kutsar,950.0,1400.0,1950.0,"õli, lõuend",1950.0,1290.0,Oil on canvas,Oil paint
2015.0,Hugo Lepik,600.0,600.0,1950.0,"õli, lõuend",1950.0,3282.5,Oil on canvas,Oil paint
2015.0,Sigrid Uiga,1750.0,2250.0,1957.0,"õli, lõuend",1950.0,6930.0,Oil on canvas,Oil paint
2015.0,Avo Keerend,300.0,300.0,1964.0,linoollõige,1960.0,1404.0,Linoleum,Graphics
2015.0,Valdur Ohakas,800.0,800.0,1967.0,"õli, papp",1960.0,1170.0,Oil on cardboard,Oil paint
2015.0,Lepo Mikko,2400.0,5600.0,1968.0,"õli, lõuend",1960.0,4293.0,Oil on canvas,Oil paint
2015.0,Saskia Kasemaa,1800.0,1800.0,1971.0,"õli, lõuend",1970.0,34850.0,Oil on canvas,Oil paint
2015.0,Tõnis Vint,500.0,500.0,1971.0,linoollõige,1970.0,1540.5,Linoleum,Graphics
2015.0,Lembit Saarts,2900.0,4200.0,1978.0,"õli, lõuend",1970.0,24842.5,Oil on canvas,Oil paint
2015.0,Jüri Kask,1600.0,1600.0,1978.0,"tempera, paber",1970.0,8585.0,Tempera,Other paint
2015.0,Miljard Kilk,5500.0,5500.0,1996.0,"õli, lõuend",1990.0,16380.0,Oil on canvas,Oil paint
2015.0,Roman Nyman,2700.0,2700.0,1909.0,"õli, lõuend papil",1900.0,2100.0,Oil on cardboard,Oil paint
2015.0,Konrad Mägi,54000.0,75300.0,1922.0,"õli, lõuend",1920.0,2725.0,Oil on canvas,Oil paint
2015.0,Endel Kõks,1600.0,1600.0,1941.0,"õli, vineer",1940.0,720.0,Oil on wood,Oil paint
2015.0,Elmar Leppik,900.0,900.0,1944.0,"õli, vineer",1940.0,2440.0,Oil on wood,Oil paint
2015.0,Johannes Võerahansu,5500.0,6400.0,1945.0,"õli, vineer",1940.0,4880.0,Oil on wood,Oil paint
2015.0,Kristjan Teder,2000.0,2000.0,1952.0,"õli, lõuend",1950.0,7300.0,Oil on canvas,Oil paint
2015.0,Richard Uutmaa,7800.0,8800.0,1954.0,"õli, lõuend",1950.0,9396.0,Oil on canvas,Oil paint
2015.0,Aleksander Suuman,950.0,950.0,1955.0,"õli, papp",1950.0,3196.0,Oil on cardboard,Oil paint
2015.0,Eerik Haamer,3500.0,4200.0,1970.0,"õli, lõuend",1970.0,11340.0,Oil on canvas,Oil paint
2015.0,Lepo Mikko,2900.0,11200.0,1973.0,"õli, lõuend",1970.0,11136.0,Oil on canvas,Oil paint
2015.0,Viktor Leškin,1700.0,1850.0,1974.0,"õli, lõuend",1970.0,6500.0,Oil on canvas,Oil paint
2014.0,Eduard Wiiralt,900.0,2720.0,1930.0,"akvatinta, pehmelakk, paber",1930.0,792.0,Aquatint,Graphics
2014.0,Eduard Wiiralt,1000.0,1000.0,1933.0,"puugravüür, paber",1930.0,520.0,Wood cut,Other
2014.0,Ado Vabbe,1900.0,3200.0,1933.0,"segatehnika, paber",1930.0,1317.5,Mixed tech,Other
2014.0,Richard Uutmaa,3500.0,7200.0,1938.0,"õli, lõuend",1930.0,5313.0,Oil on canvas,Oil paint
2014.0,Lepo Mikko,1200.0,1200.0,1942.0,"õli, papp",1940.0,884.0,Oil on cardboard,Oil paint
2014.0,Hugo Lepik,500.0,500.0,1940.0,"õli, lõuend",1940.0,3250.0,Oil on canvas,Oil paint
2014.0,Aleksander Vardi,700.0,720.0,1940.0,"õli, papp",1940.0,1518.0,Oil on cardboard,Oil paint
2014.0,Avo Keerend,300.0,300.0,1964.0,"värviline linool, sügavtrükk, paber",1960.0,1134.0,Linoleum,Graphics
2014.0,Konrad Mägi,2700.0,3900.0,1923.0,"akvarell, paber",1920.0,857.5,Watercolour,Other paint
2014.0,Villem Ormisson,43500.0,43500.0,1924.0,"õli, lõuend",1920.0,12750.0,Oil on canvas,Oil paint
2014.0,Paul Burman,550.0,550.0,1920.0,"segatehnika, paber",1920.0,716.75,Mixed tech,Other
2014.0,Anatoli Kaigorodov,1700.0,2000.0,1920.0,"tempera, papp",1920.0,1120.0,Tempera,Other paint
2014.0,Arkadio Laigo,350.0,350.0,1934.0,"puugravüür, paber",1930.0,282.75,Wood cut,Other
2014.0,Ann Audova,2700.0,3200.0,1930.0,"õli, vineer",1930.0,1738.0,Oil on wood,Oil paint
2014.0,Rudolf Sepp,550.0,700.0,1930.0,"õli, vineer",1930.0,3050.0,Oil on wood,Oil paint
2014.0,Endel Kõks,2200.0,2900.0,1942.0,"õli, vineer",1940.0,1824.0,Oil on wood,Oil paint
2014.0,Lepo Mikko,1350.0,2850.0,1942.0,"õli, vineer",1940.0,2200.0,Oil on wood,Oil paint
2014.0,Kristjan Teder,1850.0,4200.0,1943.0,"õli, lõuend ",1940.0,2530.0,Oil on canvas,Oil paint
2014.0,Johannes Saal,1600.0,1850.0,1943.0,"õli, vineer",1940.0,973.5,Oil on wood,Oil paint
2014.0,Johannes Võerahansu,4600.0,4600.0,1946.0,"õli, vineer",1940.0,6854.0,Oil on wood,Oil paint
2014.0,Rudolf Sepp,650.0,1200.0,1946.0,"õli, vineer",1940.0,2530.0,Oil on wood,Oil paint
2014.0,Ellinor Aiki,1850.0,1850.0,1946.0,"õli, papp",1940.0,1170.0,Oil on cardboard,Oil paint
2014.0,Boris Ottenberg,650.0,1350.0,1940.0,"õli, papp",1940.0,837.5,Oil on cardboard,Oil paint
2014.0,Ado Vabbe,2300.0,2550.0,1953.0,"segatehnika, paber",1950.0,2397.0,Mixed tech,Other
2014.0,Johannes Saal,1200.0,1200.0,1955.0,"akvarell, paber",1950.0,1785.0,Watercolour,Other paint
2014.0,Johannes Võerahansu,3200.0,3200.0,1956.0,"õli, papp",1950.0,1775.5,Oil on cardboard,Oil paint
2014.0,Elmar Kits,950.0,950.0,1958.0,"tempera, paber",1950.0,858.0,Tempera,Other paint
2014.0,Hugo Lepik,700.0,700.0,1950.0,"õli, lõuend",1950.0,7500.0,Oil on canvas,Oil paint
